thread_name,ts_string,target,latency,URL,timestamp,response_code,sample_id,bytes,result,func_name,sample_name,message,type,id,response_time
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/titleDetailsSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:06:46.716","Non HTTP response code: java.net.SocketException",587,1601,false,Titling_Search,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1574,1004
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:54.575","Non HTTP response code: java.net.SocketException",737,1601,false,Historical_Search,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1575,1002
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:55.586","Non HTTP response code: java.net.SocketException",738,1601,false,Historical_Search,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1576,1011
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:56.609","Non HTTP response code: java.net.SocketException",739,1601,false,Historical_Search,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1577,1008
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:57.624","Non HTTP response code: java.net.SocketException",740,1601,false,Historical_Search,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1578,993
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:58.621","Non HTTP response code: java.net.SocketException",741,1601,false,Historical_Search,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1579,997
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-12-11 14:06:59.625","Non HTTP response code: java.net.SocketException",742,1601,false,Historical_Search,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1580,1000
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-12-11 14:07:00.632","Non HTTP response code: java.net.SocketException",743,1601,false,Historical_Search,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1581,999
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-12-11 14:07:01.634","Non HTTP response code: java.net.SocketException",744,1601,false,Historical_Search,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1582,999
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:03.720","Non HTTP response code: java.net.SocketException",746,1601,false,Historical_Search,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1583,1003
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:04.731","Non HTTP response code: java.net.SocketException",747,1601,false,Historical_Search,"land_search_plan >> community plan","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1584,997
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-12-11 14:07:06.805","Non HTTP response code: java.net.SocketException",749,1601,false,Historical_Search,"land_search_title >> volume less than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1585,995
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CT&titleSearchDto.volume=5788&titleSearchDto.folio=500&action=Search,"2014-12-11 14:07:07.808","Non HTTP response code: java.net.SocketException",750,1601,false,Historical_Search,"land_search_title >> volume greater than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1586,1002
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:09.893","Non HTTP response code: java.net.SocketException",754,1601,false,Historical_Search,"land_search_valuation >>   no input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1587,997
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/historicalSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:10.898","Non HTTP response code: java.net.SocketException",753,1601,false,Historical_Search,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1588,1002
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:18.740","Non HTTP response code: java.net.SocketException",809,1601,false,SA_Water,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1589,1000
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:19.749","Non HTTP response code: java.net.SocketException",810,1601,false,SA_Water,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1590,1001
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:20.754","Non HTTP response code: java.net.SocketException",811,1601,false,SA_Water,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1591,996
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:21.757","Non HTTP response code: java.net.SocketException",812,1601,false,SA_Water,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1592,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:22.767","Non HTTP response code: java.net.SocketException",813,1601,false,SA_Water,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1593,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:23.777","Non HTTP response code: java.net.SocketException",814,1601,false,SA_Water,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1594,1005
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-12-11 14:07:24.789","Non HTTP response code: java.net.SocketException",815,1601,false,SA_Water,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1595,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-12-11 14:07:25.798","Non HTTP response code: java.net.SocketException",816,1601,false,SA_Water,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1596,1004
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:27.879","Non HTTP response code: java.net.SocketException",818,1601,false,SA_Water,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1597,1003
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:28.885","Non HTTP response code: java.net.SocketException",819,1601,false,SA_Water,"land_search_plan >> community plan","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1598,1003
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-12-11 14:07:30.976","Non HTTP response code: java.net.SocketException",821,1601,false,SA_Water,"land_search_title >> volume less than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1599,1009
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CT&titleSearchDto.volume=5788&titleSearchDto.folio=500&action=Search,"2014-12-11 14:07:31.993","Non HTTP response code: java.net.SocketException",822,1601,false,SA_Water,"land_search_title >> volume greater than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1600,1002
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:34.058","Non HTTP response code: java.net.SocketException",826,1601,false,SA_Water,"land_search_valuation >>   no input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1601,1003
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/saWaterSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:35.065","Non HTTP response code: java.net.SocketException",825,1601,false,SA_Water,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1602,1006
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:43.294","Non HTTP response code: java.net.SocketException",773,1601,false,Child_Parent_Search,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1603,1001
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:44.300","Non HTTP response code: java.net.SocketException",774,1601,false,Child_Parent_Search,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1604,1005
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:45.309","Non HTTP response code: java.net.SocketException",775,1601,false,Child_Parent_Search,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1605,1006
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:46.328","Non HTTP response code: java.net.SocketException",776,1601,false,Child_Parent_Search,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1606,1008
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=102&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:47.342","Non HTTP response code: java.net.SocketException",777,1601,false,Child_Parent_Search,"land_search_address >> lot-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1607,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=HAR%2A&addressSearchDto.suburb=&action=Search,"2014-12-11 14:07:48.352","Non HTTP response code: java.net.SocketException",778,1601,false,Child_Parent_Search,"land_search_address >> street-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1608,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=AD%2A&action=Search,"2014-12-11 14:07:49.359","Non HTTP response code: java.net.SocketException",779,1601,false,Child_Parent_Search,"land_search_address >> suburb-wildcard","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1609,1006
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=113&addressSearchDto.street=REID&addressSearchDto.suburb=HECTORVILLE&action=Search,"2014-12-11 14:07:50.368","Non HTTP response code: java.net.SocketException",780,1601,false,Child_Parent_Search,"land_search_address >> specific","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1610,1010
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=&planParcelSearchDto.planNo=12345&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:52.439","Non HTTP response code: java.net.SocketException",782,1601,false,Child_Parent_Search,"land_search_plan >> plan no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1611,999
"land_search_plan 2-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=planParcelSearchDto&planParcelSearchDto.pageSize=10&planParcelSearchDto.planType=C&planParcelSearchDto.planNo=20563&planParcelSearchDto.parcelType=&planParcelSearchDto.parcelNo=&action=Search,"2014-12-11 14:07:53.443","Non HTTP response code: java.net.SocketException",783,1601,false,Child_Parent_Search,"land_search_plan >> community plan","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1612,1005
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CL&titleSearchDto.volume=103&titleSearchDto.folio=33&action=Search,"2014-12-11 14:07:55.539","Non HTTP response code: java.net.SocketException",785,1601,false,Child_Parent_Search,"land_search_title >> volume less than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1613,1006
"land_search_title 3-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=titleSearchDto&titleSearchDto.pageSize=10&titleSearchDto.register=CT&titleSearchDto.volume=5788&titleSearchDto.folio=500&action=Search,"2014-12-11 14:07:56.549","Non HTTP response code: java.net.SocketException",786,1601,false,Child_Parent_Search,"land_search_title >> volume greater than 5000","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1614,1012
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:58.601","Non HTTP response code: java.net.SocketException",790,1601,false,Child_Parent_Search,"land_search_valuation >>   no input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1615,1000
"land_search_valuation 4-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/titleSearch/childParentTitleSearch?currentSearchDtoName=valuationSearchDto&valuationSearchDto.pageSize=10&valuationSearchDto.valuationNo=&valuationSearchDto.recordType=SCV&valuationSearchDto.current=FALSE&valuationSearchDto.proposedCancelled=FALSE&valuationSearchDto.cancelled=FALSE&action=Search,"2014-12-11 14:07:59.604","Non HTTP response code: java.net.SocketException",789,1601,false,Child_Parent_Search,"land_search_valuation >> record type","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1616,997
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/piReportSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:08:08.167","Non HTTP response code: java.net.SocketException",845,1601,false,Property_Interest_Report,"land_search_address >> no-input","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1617,1005
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/piReportSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=53&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:08:09.178","Non HTTP response code: java.net.SocketException",846,1601,false,Property_Interest_Report,"land_search_address >> street-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1618,1004
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/piReportSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=&addressSearchDto.lotNo=&addressSearchDto.levelNo=1&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:08:10.189","Non HTTP response code: java.net.SocketException",847,1601,false,Property_Interest_Report,"land_search_address >> level-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1619,1003
"land-search-address 1-1",2014-12-11_14-06,testing.sailis.sa.gov.au,0,https://testing.sailis.sa.gov.au/products/valuationSearch/piReportSearch?currentSearchDtoName=addressSearchDto&addressSearchDto.pageSize=10&addressSearchDto.unitNo=3&addressSearchDto.lotNo=&addressSearchDto.levelNo=&addressSearchDto.streetNo=&addressSearchDto.street=&addressSearchDto.suburb=&action=Search,"2014-12-11 14:08:11.198","Non HTTP response code: java.net.SocketException",848,1601,false,Property_Interest_Report,"land_search_address >> unit-no","Non HTTP response message: Can't connect to SOCKS proxy:Connection refused: connect",text,1620,1006
